sample	target	ratio
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006791_P001_d__s_C_006791_N001_d/facets/s_C_006791_P001_d__s_C_006791_N001_d/s_C_006791_P001_d__s_C_006791_N001_d.snp_pileup.gz	24	0.601503759398496
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006793_M001_d__s_C_006793_N001_d/facets/s_C_006793_M001_d__s_C_006793_N001_d/s_C_006793_M001_d__s_C_006793_N001_d.snp_pileup.gz	1	1.0048309178744
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006793_M001_d__s_C_006793_N001_d/facets/s_C_006793_M001_d__s_C_006793_N001_d/s_C_006793_M001_d__s_C_006793_N001_d.snp_pileup.gz	2	1.02912621359223
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006793_M001_d__s_C_006793_N001_d/facets/s_C_006793_M001_d__s_C_006793_N001_d/s_C_006793_M001_d__s_C_006793_N001_d.snp_pileup.gz	3	1.0024154589372
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006793_M001_d__s_C_006793_N001_d/facets/s_C_006793_M001_d__s_C_006793_N001_d/s_C_006793_M001_d__s_C_006793_N001_d.snp_pileup.gz	4	1.09661835748792
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006793_M001_d__s_C_006793_N001_d/facets/s_C_006793_M001_d__s_C_006793_N001_d/s_C_006793_M001_d__s_C_006793_N001_d.snp_pileup.gz	5	1.05825242718447
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006793_M001_d__s_C_006793_N001_d/facets/s_C_006793_M001_d__s_C_006793_N001_d/s_C_006793_M001_d__s_C_006793_N001_d.snp_pileup.gz	6	1.06553398058252
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006793_M001_d__s_C_006793_N001_d/facets/s_C_006793_M001_d__s_C_006793_N001_d/s_C_006793_M001_d__s_C_006793_N001_d.snp_pileup.gz	7	1.01449275362319
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006793_M001_d__s_C_006793_N001_d/facets/s_C_006793_M001_d__s_C_006793_N001_d/s_C_006793_M001_d__s_C_006793_N001_d.snp_pileup.gz	8	0.990338164251208
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006793_M001_d__s_C_006793_N001_d/facets/s_C_006793_M001_d__s_C_006793_N001_d/s_C_006793_M001_d__s_C_006793_N001_d.snp_pileup.gz	9	1.00970873786408
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006793_M001_d__s_C_006793_N001_d/facets/s_C_006793_M001_d__s_C_006793_N001_d/s_C_006793_M001_d__s_C_006793_N001_d.snp_pileup.gz	10	0.990384615384615
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006793_M001_d__s_C_006793_N001_d/facets/s_C_006793_M001_d__s_C_006793_N001_d/s_C_006793_M001_d__s_C_006793_N001_d.snp_pileup.gz	11	1.04368932038835
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006793_M001_d__s_C_006793_N001_d/facets/s_C_006793_M001_d__s_C_006793_N001_d/s_C_006793_M001_d__s_C_006793_N001_d.snp_pileup.gz	12	0.932692307692308
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006793_M001_d__s_C_006793_N001_d/facets/s_C_006793_M001_d__s_C_006793_N001_d/s_C_006793_M001_d__s_C_006793_N001_d.snp_pileup.gz	13	1.01941747572816
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006793_M001_d__s_C_006793_N001_d/facets/s_C_006793_M001_d__s_C_006793_N001_d/s_C_006793_M001_d__s_C_006793_N001_d.snp_pileup.gz	14	1.0873786407767
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006793_M001_d__s_C_006793_N001_d/facets/s_C_006793_M001_d__s_C_006793_N001_d/s_C_006793_M001_d__s_C_006793_N001_d.snp_pileup.gz	15	0.961538461538462
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006793_M001_d__s_C_006793_N001_d/facets/s_C_006793_M001_d__s_C_006793_N001_d/s_C_006793_M001_d__s_C_006793_N001_d.snp_pileup.gz	16	0.963942307692308
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006793_M001_d__s_C_006793_N001_d/facets/s_C_006793_M001_d__s_C_006793_N001_d/s_C_006793_M001_d__s_C_006793_N001_d.snp_pileup.gz	17	0.983173076923077
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006793_M001_d__s_C_006793_N001_d/facets/s_C_006793_M001_d__s_C_006793_N001_d/s_C_006793_M001_d__s_C_006793_N001_d.snp_pileup.gz	18	0.980769230769231
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006793_M001_d__s_C_006793_N001_d/facets/s_C_006793_M001_d__s_C_006793_N001_d/s_C_006793_M001_d__s_C_006793_N001_d.snp_pileup.gz	19	1.01941747572816
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006793_M001_d__s_C_006793_N001_d/facets/s_C_006793_M001_d__s_C_006793_N001_d/s_C_006793_M001_d__s_C_006793_N001_d.snp_pileup.gz	20	0.961538461538462
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006793_M001_d__s_C_006793_N001_d/facets/s_C_006793_M001_d__s_C_006793_N001_d/s_C_006793_M001_d__s_C_006793_N001_d.snp_pileup.gz	21	1.05825242718447
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006793_M001_d__s_C_006793_N001_d/facets/s_C_006793_M001_d__s_C_006793_N001_d/s_C_006793_M001_d__s_C_006793_N001_d.snp_pileup.gz	22	0.951923076923077
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006793_M001_d__s_C_006793_N001_d/facets/s_C_006793_M001_d__s_C_006793_N001_d/s_C_006793_M001_d__s_C_006793_N001_d.snp_pileup.gz	23	0.634615384615385
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006793_M001_d__s_C_006793_N001_d/facets/s_C_006793_M001_d__s_C_006793_N001_d/s_C_006793_M001_d__s_C_006793_N001_d.snp_pileup.gz	24	0.639423076923077
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006795_M001_d__s_C_006795_N001_d/facets/s_C_006795_M001_d__s_C_006795_N001_d/s_C_006795_M001_d__s_C_006795_N001_d.snp_pileup.gz	1	0.995049504950495
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006795_M001_d__s_C_006795_N001_d/facets/s_C_006795_M001_d__s_C_006795_N001_d/s_C_006795_M001_d__s_C_006795_N001_d.snp_pileup.gz	2	0.985148514851485
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006795_M001_d__s_C_006795_N001_d/facets/s_C_006795_M001_d__s_C_006795_N001_d/s_C_006795_M001_d__s_C_006795_N001_d.snp_pileup.gz	3	1.01980198019802
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006795_M001_d__s_C_006795_N001_d/facets/s_C_006795_M001_d__s_C_006795_N001_d/s_C_006795_M001_d__s_C_006795_N001_d.snp_pileup.gz	4	1.06435643564356
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006795_M001_d__s_C_006795_N001_d/facets/s_C_006795_M001_d__s_C_006795_N001_d/s_C_006795_M001_d__s_C_006795_N001_d.snp_pileup.gz	5	1.01980198019802
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006795_M001_d__s_C_006795_N001_d/facets/s_C_006795_M001_d__s_C_006795_N001_d/s_C_006795_M001_d__s_C_006795_N001_d.snp_pileup.gz	6	1.06
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006795_M001_d__s_C_006795_N001_d/facets/s_C_006795_M001_d__s_C_006795_N001_d/s_C_006795_M001_d__s_C_006795_N001_d.snp_pileup.gz	7	1
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006795_M001_d__s_C_006795_N001_d/facets/s_C_006795_M001_d__s_C_006795_N001_d/s_C_006795_M001_d__s_C_006795_N001_d.snp_pileup.gz	8	1.03712871287129
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006795_M001_d__s_C_006795_N001_d/facets/s_C_006795_M001_d__s_C_006795_N001_d/s_C_006795_M001_d__s_C_006795_N001_d.snp_pileup.gz	9	1
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006795_M001_d__s_C_006795_N001_d/facets/s_C_006795_M001_d__s_C_006795_N001_d/s_C_006795_M001_d__s_C_006795_N001_d.snp_pileup.gz	10	0.97029702970297
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006795_M001_d__s_C_006795_N001_d/facets/s_C_006795_M001_d__s_C_006795_N001_d/s_C_006795_M001_d__s_C_006795_N001_d.snp_pileup.gz	11	1.03960396039604
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006795_M001_d__s_C_006795_N001_d/facets/s_C_006795_M001_d__s_C_006795_N001_d/s_C_006795_M001_d__s_C_006795_N001_d.snp_pileup.gz	12	0.955445544554455
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006795_M001_d__s_C_006795_N001_d/facets/s_C_006795_M001_d__s_C_006795_N001_d/s_C_006795_M001_d__s_C_006795_N001_d.snp_pileup.gz	13	0.97029702970297
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006795_M001_d__s_C_006795_N001_d/facets/s_C_006795_M001_d__s_C_006795_N001_d/s_C_006795_M001_d__s_C_006795_N001_d.snp_pileup.gz	14	1.08457711442786
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006795_M001_d__s_C_006795_N001_d/facets/s_C_006795_M001_d__s_C_006795_N001_d/s_C_006795_M001_d__s_C_006795_N001_d.snp_pileup.gz	15	0.920792079207921
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006795_M001_d__s_C_006795_N001_d/facets/s_C_006795_M001_d__s_C_006795_N001_d/s_C_006795_M001_d__s_C_006795_N001_d.snp_pileup.gz	16	0.96039603960396
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006795_M001_d__s_C_006795_N001_d/facets/s_C_006795_M001_d__s_C_006795_N001_d/s_C_006795_M001_d__s_C_006795_N001_d.snp_pileup.gz	17	1.02227722772277
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006795_M001_d__s_C_006795_N001_d/facets/s_C_006795_M001_d__s_C_006795_N001_d/s_C_006795_M001_d__s_C_006795_N001_d.snp_pileup.gz	18	0.99009900990099
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006795_M001_d__s_C_006795_N001_d/facets/s_C_006795_M001_d__s_C_006795_N001_d/s_C_006795_M001_d__s_C_006795_N001_d.snp_pileup.gz	19	1.00990099009901
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006795_M001_d__s_C_006795_N001_d/facets/s_C_006795_M001_d__s_C_006795_N001_d/s_C_006795_M001_d__s_C_006795_N001_d.snp_pileup.gz	20	0.96039603960396
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006795_M001_d__s_C_006795_N001_d/facets/s_C_006795_M001_d__s_C_006795_N001_d/s_C_006795_M001_d__s_C_006795_N001_d.snp_pileup.gz	21	1.03960396039604
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006795_M001_d__s_C_006795_N001_d/facets/s_C_006795_M001_d__s_C_006795_N001_d/s_C_006795_M001_d__s_C_006795_N001_d.snp_pileup.gz	22	0.96039603960396
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006795_M001_d__s_C_006795_N001_d/facets/s_C_006795_M001_d__s_C_006795_N001_d/s_C_006795_M001_d__s_C_006795_N001_d.snp_pileup.gz	23	0.636138613861386
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006795_M001_d__s_C_006795_N001_d/facets/s_C_006795_M001_d__s_C_006795_N001_d/s_C_006795_M001_d__s_C_006795_N001_d.snp_pileup.gz	24	0.683168316831683
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006796_P001_d__s_C_006796_N001_d/facets/s_C_006796_P001_d__s_C_006796_N001_d/s_C_006796_P001_d__s_C_006796_N001_d.snp_pileup.gz	1	0.995073891625616
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006796_P001_d__s_C_006796_N001_d/facets/s_C_006796_P001_d__s_C_006796_N001_d/s_C_006796_P001_d__s_C_006796_N001_d.snp_pileup.gz	2	1.03940886699507
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006796_P001_d__s_C_006796_N001_d/facets/s_C_006796_P001_d__s_C_006796_N001_d/s_C_006796_P001_d__s_C_006796_N001_d.snp_pileup.gz	3	1.00985221674877
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006796_P001_d__s_C_006796_N001_d/facets/s_C_006796_P001_d__s_C_006796_N001_d/s_C_006796_P001_d__s_C_006796_N001_d.snp_pileup.gz	4	1.06896551724138
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006796_P001_d__s_C_006796_N001_d/facets/s_C_006796_P001_d__s_C_006796_N001_d/s_C_006796_P001_d__s_C_006796_N001_d.snp_pileup.gz	5	1.04433497536946
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006796_P001_d__s_C_006796_N001_d/facets/s_C_006796_P001_d__s_C_006796_N001_d/s_C_006796_P001_d__s_C_006796_N001_d.snp_pileup.gz	6	1.0716049382716
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006796_P001_d__s_C_006796_N001_d/facets/s_C_006796_P001_d__s_C_006796_N001_d/s_C_006796_P001_d__s_C_006796_N001_d.snp_pileup.gz	7	0.995073891625616
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006796_P001_d__s_C_006796_N001_d/facets/s_C_006796_P001_d__s_C_006796_N001_d/s_C_006796_P001_d__s_C_006796_N001_d.snp_pileup.gz	8	1.02962962962963
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006796_P001_d__s_C_006796_N001_d/facets/s_C_006796_P001_d__s_C_006796_N001_d/s_C_006796_P001_d__s_C_006796_N001_d.snp_pileup.gz	9	1.00492610837438
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006796_P001_d__s_C_006796_N001_d/facets/s_C_006796_P001_d__s_C_006796_N001_d/s_C_006796_P001_d__s_C_006796_N001_d.snp_pileup.gz	10	0.995073891625616
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006796_P001_d__s_C_006796_N001_d/facets/s_C_006796_P001_d__s_C_006796_N001_d/s_C_006796_P001_d__s_C_006796_N001_d.snp_pileup.gz	11	1.00492610837438
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006796_P001_d__s_C_006796_N001_d/facets/s_C_006796_P001_d__s_C_006796_N001_d/s_C_006796_P001_d__s_C_006796_N001_d.snp_pileup.gz	12	0.941176470588235
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006796_P001_d__s_C_006796_N001_d/facets/s_C_006796_P001_d__s_C_006796_N001_d/s_C_006796_P001_d__s_C_006796_N001_d.snp_pileup.gz	13	0.995073891625616
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006796_P001_d__s_C_006796_N001_d/facets/s_C_006796_P001_d__s_C_006796_N001_d/s_C_006796_P001_d__s_C_006796_N001_d.snp_pileup.gz	14	1.04950495049505
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006796_P001_d__s_C_006796_N001_d/facets/s_C_006796_P001_d__s_C_006796_N001_d/s_C_006796_P001_d__s_C_006796_N001_d.snp_pileup.gz	15	0.926108374384236
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006796_P001_d__s_C_006796_N001_d/facets/s_C_006796_P001_d__s_C_006796_N001_d/s_C_006796_P001_d__s_C_006796_N001_d.snp_pileup.gz	16	0.941031941031941
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006796_P001_d__s_C_006796_N001_d/facets/s_C_006796_P001_d__s_C_006796_N001_d/s_C_006796_P001_d__s_C_006796_N001_d.snp_pileup.gz	17	1.00493827160494
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006796_P001_d__s_C_006796_N001_d/facets/s_C_006796_P001_d__s_C_006796_N001_d/s_C_006796_P001_d__s_C_006796_N001_d.snp_pileup.gz	18	1.06896551724138
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006796_P001_d__s_C_006796_N001_d/facets/s_C_006796_P001_d__s_C_006796_N001_d/s_C_006796_P001_d__s_C_006796_N001_d.snp_pileup.gz	19	1.00492610837438
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006796_P001_d__s_C_006796_N001_d/facets/s_C_006796_P001_d__s_C_006796_N001_d/s_C_006796_P001_d__s_C_006796_N001_d.snp_pileup.gz	20	0.995073891625616
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006796_P001_d__s_C_006796_N001_d/facets/s_C_006796_P001_d__s_C_006796_N001_d/s_C_006796_P001_d__s_C_006796_N001_d.snp_pileup.gz	21	1.03448275862069
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006796_P001_d__s_C_006796_N001_d/facets/s_C_006796_P001_d__s_C_006796_N001_d/s_C_006796_P001_d__s_C_006796_N001_d.snp_pileup.gz	22	0.928746928746929
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006796_P001_d__s_C_006796_N001_d/facets/s_C_006796_P001_d__s_C_006796_N001_d/s_C_006796_P001_d__s_C_006796_N001_d.snp_pileup.gz	23	0.658476658476658
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006796_P001_d__s_C_006796_N001_d/facets/s_C_006796_P001_d__s_C_006796_N001_d/s_C_006796_P001_d__s_C_006796_N001_d.snp_pileup.gz	24	0.669950738916256
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006822_M001_d__s_C_006822_N001_d/facets/s_C_006822_M001_d__s_C_006822_N001_d/s_C_006822_M001_d__s_C_006822_N001_d.snp_pileup.gz	1	1
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006822_M001_d__s_C_006822_N001_d/facets/s_C_006822_M001_d__s_C_006822_N001_d/s_C_006822_M001_d__s_C_006822_N001_d.snp_pileup.gz	2	1.01851851851852
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006822_M001_d__s_C_006822_N001_d/facets/s_C_006822_M001_d__s_C_006822_N001_d/s_C_006822_M001_d__s_C_006822_N001_d.snp_pileup.gz	3	0.990909090909091
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006822_M001_d__s_C_006822_N001_d/facets/s_C_006822_M001_d__s_C_006822_N001_d/s_C_006822_M001_d__s_C_006822_N001_d.snp_pileup.gz	4	1.00917431192661
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006822_M001_d__s_C_006822_N001_d/facets/s_C_006822_M001_d__s_C_006822_N001_d/s_C_006822_M001_d__s_C_006822_N001_d.snp_pileup.gz	5	1.00917431192661
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006822_M001_d__s_C_006822_N001_d/facets/s_C_006822_M001_d__s_C_006822_N001_d/s_C_006822_M001_d__s_C_006822_N001_d.snp_pileup.gz	6	1.06422018348624
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006822_M001_d__s_C_006822_N001_d/facets/s_C_006822_M001_d__s_C_006822_N001_d/s_C_006822_M001_d__s_C_006822_N001_d.snp_pileup.gz	7	1.02752293577982
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006822_M001_d__s_C_006822_N001_d/facets/s_C_006822_M001_d__s_C_006822_N001_d/s_C_006822_M001_d__s_C_006822_N001_d.snp_pileup.gz	8	0.981818181818182
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006822_M001_d__s_C_006822_N001_d/facets/s_C_006822_M001_d__s_C_006822_N001_d/s_C_006822_M001_d__s_C_006822_N001_d.snp_pileup.gz	9	1.02752293577982
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006822_M001_d__s_C_006822_N001_d/facets/s_C_006822_M001_d__s_C_006822_N001_d/s_C_006822_M001_d__s_C_006822_N001_d.snp_pileup.gz	10	1.00917431192661
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006822_M001_d__s_C_006822_N001_d/facets/s_C_006822_M001_d__s_C_006822_N001_d/s_C_006822_M001_d__s_C_006822_N001_d.snp_pileup.gz	11	1.03703703703704
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006822_M001_d__s_C_006822_N001_d/facets/s_C_006822_M001_d__s_C_006822_N001_d/s_C_006822_M001_d__s_C_006822_N001_d.snp_pileup.gz	12	0.972727272727273
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006822_M001_d__s_C_006822_N001_d/facets/s_C_006822_M001_d__s_C_006822_N001_d/s_C_006822_M001_d__s_C_006822_N001_d.snp_pileup.gz	13	1.00917431192661
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006822_M001_d__s_C_006822_N001_d/facets/s_C_006822_M001_d__s_C_006822_N001_d/s_C_006822_M001_d__s_C_006822_N001_d.snp_pileup.gz	14	1.06481481481481
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006822_M001_d__s_C_006822_N001_d/facets/s_C_006822_M001_d__s_C_006822_N001_d/s_C_006822_M001_d__s_C_006822_N001_d.snp_pileup.gz	15	0.981818181818182
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006822_M001_d__s_C_006822_N001_d/facets/s_C_006822_M001_d__s_C_006822_N001_d/s_C_006822_M001_d__s_C_006822_N001_d.snp_pileup.gz	16	0.945454545454545
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006822_M001_d__s_C_006822_N001_d/facets/s_C_006822_M001_d__s_C_006822_N001_d/s_C_006822_M001_d__s_C_006822_N001_d.snp_pileup.gz	17	0.963636363636364
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006822_M001_d__s_C_006822_N001_d/facets/s_C_006822_M001_d__s_C_006822_N001_d/s_C_006822_M001_d__s_C_006822_N001_d.snp_pileup.gz	18	1.00917431192661
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006822_M001_d__s_C_006822_N001_d/facets/s_C_006822_M001_d__s_C_006822_N001_d/s_C_006822_M001_d__s_C_006822_N001_d.snp_pileup.gz	19	1.02777777777778
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006822_M001_d__s_C_006822_N001_d/facets/s_C_006822_M001_d__s_C_006822_N001_d/s_C_006822_M001_d__s_C_006822_N001_d.snp_pileup.gz	20	0.972727272727273
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006822_M001_d__s_C_006822_N001_d/facets/s_C_006822_M001_d__s_C_006822_N001_d/s_C_006822_M001_d__s_C_006822_N001_d.snp_pileup.gz	21	0.981818181818182
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006822_M001_d__s_C_006822_N001_d/facets/s_C_006822_M001_d__s_C_006822_N001_d/s_C_006822_M001_d__s_C_006822_N001_d.snp_pileup.gz	22	0.936363636363636
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006822_M001_d__s_C_006822_N001_d/facets/s_C_006822_M001_d__s_C_006822_N001_d/s_C_006822_M001_d__s_C_006822_N001_d.snp_pileup.gz	23	0.781818181818182
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006822_M001_d__s_C_006822_N001_d/facets/s_C_006822_M001_d__s_C_006822_N001_d/s_C_006822_M001_d__s_C_006822_N001_d.snp_pileup.gz	24	0.927272727272727
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006825_M001_d__s_C_006825_N001_d/facets/s_C_006825_M001_d__s_C_006825_N001_d/s_C_006825_M001_d__s_C_006825_N001_d.snp_pileup.gz	1	1.01639344262295
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006825_M001_d__s_C_006825_N001_d/facets/s_C_006825_M001_d__s_C_006825_N001_d/s_C_006825_M001_d__s_C_006825_N001_d.snp_pileup.gz	2	1.00404858299595
/juno/work/tempo/wes_repo/Results/v1.3.x/cohort_level/MSKWESRP/somatic/s_C_006825_M001_d__s_C_006825_N001_d/facets/s_C_006825_M001_d__s_C_006825_N001_d/s_C_006825_M001_d__s_C_006825_N001_d.snp_pileup.gz	3	0.971774193548387
